annotator,annotator_id,article_id,title,source,human_policing_public_safety,sem_score_policing_public_safety,semantic_policing_public_safety,human_voter_suppression,sem_score_voter_suppression,semantic_voter_suppression,human_book_bans_anti-dei,sem_score_book_bans_anti-dei,semantic_book_bans_anti-dei,human_housing_displacement,sem_score_housing_displacement,semantic_housing_displacement,human_maternal_health,sem_score_maternal_health,semantic_maternal_health,human_redlining_fair_housing,sem_score_redlining_fair_housing,semantic_redlining_fair_housing,human_anti-black_surveillance,sem_score_anti-black_surveillance,semantic_anti-black_surveillance,human_reparations,sem_score_reparations,semantic_reparations,human_school_funding,sem_score_school_funding,semantic_school_funding,human_criminal_justice_reform,sem_score_criminal_justice_reform,semantic_criminal_justice_reform,human_environmental_justice,sem_score_environmental_justice,semantic_environmental_justice,human_economic_equity_wealth_gap,sem_score_economic_equity_wealth_gap,semantic_economic_equity_wealth_gap
annotator_3,131,531,Black Actresses Once Again Dominate Comedy at the 77th Primetime Emmy Award Nominations,ebony.com,0,0.0301,0,0,-0.0038,0,0,0.1292,0,0,-0.0237,0,0,0.1133,0,0,0.0854,0,0,0.1197,0,0,0.0934,0,0,0.1502,0,0,0.1531,0,0,0.076,0,0,0.0574,0
annotator_3,132,532,"At One Point, Kevin Hart Said Investing In Friends’ Ideas Became An ‘Endless Pit Of Bankruptcy’",afrotech.com,0,0.0083,0,0,-0.0464,0,0,-0.0263,0,0,0.0456,0,0,-0.0272,0,0,0.0519,0,0,0.0153,0,0,0.0243,0,0,0.1099,0,0,0.0102,0,0,0.0556,0,1,0.2699,1
annotator_3,133,533,Delusional White Conservatives Are Predictably Big Mad At Druski,newsone.com,0,0.0348,0,0,0.1082,0,0,0.2252,1,0,0.0426,0,0,0.1301,0,0,0.1893,0,0,0.1499,0,0,0.0222,0,0,0.111,0,0,-0.0411,0,0,0.1821,0,0,0.1423,0
annotator_3,134,534,"Amanda Seyfried, Sheryl Lee Ralph, Tramell Tillman And Rachel Zegler To Star In Lin-Manuel Miranda’s ‘Octet’ Musical Film",blavity.com,0,0.0062,0,0,0.0372,0,0,0.0104,0,0,0.0423,0,0,-0.0529,0,0,0.0114,0,0,-0.0292,0,0,0.0645,0,0,0.0244,0,0,0.1252,0,0,0.0229,0,0,0.0236,0
annotator_3,135,535,"Snoop Dogg no longer hosting NYE special on NBC, citing focus on upcoming Winter Olympics",thegrio.com,0,0.1027,0,0,-0.0369,0,0,0.0325,0,0,-0.0161,0,0,0.0629,0,0,-0.0599,0,0,0.1415,0,0,-0.0282,0,0,0.0269,0,0,-0.0098,0,0,0.044,0,0,0.0378,0
annotator_3,136,536,Undocumented Black Communities Brace for Ripple Effects of Federal Takeover,capitalbnews.org,0,0.3337,1,0,0.0632,0,0,0.1268,0,0,0.1019,0,0,0.1427,0,0,0.2459,1,0,0.3919,1,0,0.0569,0,0,0.1119,0,0,0.2575,1,0,0.2258,1,0,0.1097,0
annotator_3,137,537,Kyle Kuzma Becomes Team Owner Of E1’s Sierra Racing Club Motivated By Technological Innovation And Sustainability,afrotech.com,0,0.0164,0,0,-0.0105,0,0,0.0314,0,0,-0.0379,0,0,-0.0572,0,0,-0.033,0,0,0.057,0,0,-0.0076,0,0,0.0208,0,0,-0.0428,0,0,0.0535,0,1,0.1054,0
annotator_3,138,538,Report Reveals Black Women Lost The Most Jobs In April And Changes In DEI Could Partially Be To Blame,afrotech.com,0,0.0658,0,0,0.0835,0,0,0.2222,1,0,0.2459,1,0,0.3431,1,0,0.1436,0,0,0.2388,1,0,0.0745,0,0,0.2494,1,0,0.0886,0,0,0.1744,0,1,0.3247,1
annotator_3,139,539,"Trump plans to announce that the US will call the Persian Gulf the Arabian Gulf, officials say",thegrio.com,0,-0.0345,0,0,0.0285,0,0,-0.0088,0,0,0.0254,0,0,0.0144,0,0,-0.0048,0,0,0.0427,0,0,-0.0678,0,0,-0.0192,0,0,-0.0278,0,0,0.0189,0,0,-0.0185,0
annotator_3,140,540,Beauty That Lasts as Long as the Yard Party,ebony.com,0,0.0724,0,0,0.0381,0,0,0.0765,0,0,0.0835,0,0,0.0605,0,0,0.1047,0,0,0.0751,0,0,0.0377,0,0,0.1181,0,0,0.0423,0,0,0.0619,0,0,0.0349,0
annotator_3,141,541,‘Passenger’ Trailer: Paramount’s Lou Llobell And Jacob Scipio Horror Film Brings Terror To Nighttime Travel,blavity.com,0,0.0074,0,0,0.1324,0,0,0.0244,0,0,0.1309,0,0,0.0435,0,0,0.0846,0,0,0.109,0,0,0.0346,0,0,0.06,0,0,-0.0068,0,0,-0.0103,0,0,0.0165,0
annotator_3,142,542,Tyler Perry Slams Sexual Assault Allegations Listed In $77M Lawsuit From Mario Rodriguez: ‘No Merit’,blavity.com,0,0.0992,0,0,-0.0029,0,0,-0.0235,0,0,-0.0074,0,0,-0.0709,0,0,0.0395,0,0,0.0243,0,0,0.0418,0,0,0.0461,0,0,0.1134,0,0,0.0367,0,0,0.0948,0
annotator_3,143,543,"Can You Smoke THCA? Safety, Legality And Side Effects",blavity.com,0,0.0325,0,0,-0.0791,0,0,0.019,0,0,-0.1413,0,0,0.0776,0,0,0.0041,0,0,0.0656,0,0,-0.0653,0,0,-0.0716,0,0,0.022,0,0,0.188,0,0,-0.0541,0
annotator_3,144,544,Larenz Tate Honored at ABFF Intimate Dinner,ebony.com,0,0.0494,0,0,-0.012,0,0,0.1385,0,0,0.0067,0,0,0.0913,0,0,0.1094,0,0,0.053,0,0,0.0845,0,0,0.063,0,0,0.0236,0,0,0.137,0,0,0.0315,0
annotator_3,145,545,Rod Wave Says He’s Built A $14M Merchandise Empire By Choosing To Own His Brand,afrotech.com,0,-0.0234,0,0,-0.1383,0,0,-0.0441,0,0,-0.0565,0,0,-0.1084,0,0,-0.0004,0,0,0.0057,0,0,0.1032,0,0,-0.0912,0,0,-0.0285,0,0,0.0268,0,1,0.1482,0
annotator_3,146,546,How Trump Roped Michelle Obama Into His Beef With Barack After She Criticized the East Wing Demolition,theroot.com,0,0.0921,0,0,0.041,0,0,0.0836,0,0,0.0776,0,0,0.1242,0,0,0.134,0,0,0.13,0,0,0.0019,0,0,0.0517,0,0,0.0328,0,0,0.1008,0,0,0.0955,0
annotator_3,147,547,She’s Every Woman: Chaka Khan Is Finally Taking Center Stage—Her Way,ebony.com,0,0.0269,0,0,-0.0313,0,0,0.1119,0,0,-0.0084,0,0,0.0575,0,0,0.0125,0,0,-0.0083,0,0,0.061,0,0,0.0192,0,0,0.0635,0,0,0.0908,0,0,0.0213,0
annotator_3,148,548,"Yes, the ground shook! Maryland feels rare earthquake just hours after two hit the Atlantic",thegrio.com,0,0.0255,0,0,0.0109,0,0,-0.074,0,0,0.1335,0,0,0.0217,0,0,-0.0008,0,0,-0.0372,0,0,-0.0502,0,0,0.0084,0,0,-0.0038,0,0,0.0739,0,0,-0.0664,0
annotator_3,149,549,Defense Secretary Pete Hegseth Grilled By Congress As Iran War Drags On,newsone.com,0,0.0168,0,0,-0.0247,0,0,-0.0802,0,0,-0.0263,0,0,-0.0534,0,0,-0.037,0,0,-0.0308,0,0,-0.0021,0,0,0.0352,0,0,-0.0513,0,0,-0.0498,0,0,-0.0527,0
annotator_3,150,550,Golf Apparel Brand Eastside Golf Lands Its Second Collection With Nike,afrotech.com,0,-0.0677,0,0,-0.0673,0,0,0.0624,0,0,-0.0367,0,0,0.0168,0,0,0.0455,0,0,0.0751,0,0,-0.032,0,0,0.0508,0,0,-0.0283,0,0,0.0704,0,1,0.1561,0
annotator_3,151,551,Paramount Places All-Cash Bid Of $30 Per Share For Warner Bros. Discovery — ‘We Believe Our Offer Will Create A Stronger Hollywood’,afrotech.com,0,-0.133,0,0,-0.1863,0,0,0.044,0,0,-0.0667,0,0,-0.0079,0,0,-0.036,0,0,0.0685,0,0,0.0206,0,0,0.0364,0,0,-0.0871,0,0,0.0299,0,0,0.0845,0
annotator_3,152,552,Valentino Garavani: The Fashion Legend Who Redefined Elegance and Elevated Black Beauty in Haute Couture,ebony.com,0,0.0051,0,0,-0.0193,0,0,0.142,0,0,0.0182,0,0,0.1283,0,0,0.0894,0,0,0.1703,0,0,0.0157,0,0,0.0194,0,0,-0.0253,0,0,0.0942,0,0,0.1235,0
annotator_3,153,553,American Library Association Releases List Of 2025’s Most Challenged Books,newsone.com,0,0.0886,0,0,0.1529,0,1,0.4861,1,0,0.1725,0,0,0.1825,0,0,0.1567,0,0,0.1946,0,0,0.0935,0,0,0.2175,1,0,0.0678,0,0,0.1712,0,0,0.1453,0
annotator_3,154,554,"Uncle Nearest Receiver Requests Gag Order Against Fawn Weaver Following ‘Widespread Confusion’ From Employees, Vendors, Creditors, And Shareholders",afrotech.com,0,-0.0212,0,0,-0.0244,0,0,0.0672,0,0,-0.0375,0,0,-0.0199,0,0,0.0803,0,0,0.0635,0,0,-0.0493,0,0,0.026,0,0,0.0233,0,0,0.0009,0,0,0.0357,0
annotator_3,155,555,You Won’t Believe What Happened to This MI Inmate After Being Forced to Live With a Leaking Colostomy Bag For Two Years,theroot.com,0,0.0556,0,0,0.0121,0,0,0.0477,0,0,-0.0031,0,0,0.0621,0,0,0.0052,0,0,0.055,0,0,0.0454,0,0,0.0879,0,1,0.2084,1,0,0.0863,0,0,0.0194,0
annotator_3,156,556,Resurfaced Video of Tyriq Withers Showing His Black Greek Pride is Now Viral,theroot.com,0,-0.0328,0,0,0.0085,0,0,0.0742,0,0,-0.0038,0,0,-0.0543,0,0,0.024,0,0,0.0882,0,0,0.0005,0,0,0.0551,0,0,-0.0621,0,0,0.027,0,0,0.0403,0
annotator_3,157,557,"In Chicago, a Pentagon‑backed Lab Could Price Out Black Residents",capitalbnews.org,0,0.076,0,0,0.079,0,0,0.0945,0,1,0.0943,0,0,0.0742,0,0,0.1129,0,0,0.2901,1,0,0.0754,0,0,0.1858,0,0,0.0401,0,0,0.2491,1,0,0.1261,0
annotator_3,158,558,"Who Is Anthony Norman, ‘Jury Duty’ Season 2’s ‘Company Retreat’ Star?",blavity.com,0,0.0502,0,0,0.0309,0,0,-0.1015,0,0,-0.0423,0,0,-0.08,0,0,0.0854,0,0,0.0177,0,0,-0.0164,0,0,-0.1167,0,0,0.0371,0,0,0.0447,0,0,0.0216,0
annotator_3,159,559,"Despite Decline In Black Male Enrollment At HBCUs, Benedict College Sets New Standard With 7% Increase In Recent Years",afrotech.com,0,-0.009,0,0,0.0413,0,0,0.2679,1,0,0.1082,0,0,0.2767,1,0,0.1884,0,0,0.1856,0,0,0.0297,0,1,0.324,1,0,0.105,0,0,0.1407,0,0,0.2169,1
annotator_3,160,560,Why ‘Sinners’ Is Bigger Than the Oscars for Mississippi Residents,capitalbnews.org,0,0.0119,0,0,0.0532,0,0,0.1128,0,0,0.0778,0,0,0.0523,0,0,0.1132,0,0,0.1109,0,0,0.1664,0,0,0.1011,0,0,0.1242,0,0,0.1327,0,0,0.1407,0
annotator_3,161,561,"‘One Golden Summer’ Film On Historic Black Little League Team That Had Titled Stripped To Air On TNT, OWN",blavity.com,0,0.0636,0,0,-0.0564,0,0,0.1002,0,0,0.0697,0,0,0.111,0,0,0.0078,0,0,0.0971,0,0,0.1162,0,0,0.138,0,0,0.0042,0,0,0.1266,0,0,0.1547,0
annotator_3,162,562,Michelle Obama On How That Famous 2008 New Yorker ‘Fist Bump’ Magazine Cover Changed Everything,theroot.com,0,0.0712,0,0,-0.0539,0,0,0.0825,0,0,0.0161,0,0,0.1226,0,0,0.0071,0,0,0.1632,0,0,-0.0262,0,0,0.0499,0,0,0.0362,0,0,0.0391,0,0,0.0776,0
annotator_3,163,563,"For those who lived through 1968 and MLK’s death, Memphis’ streets feel hauntingly familiar as the National Guard returns",thegrio.com,1,0.2601,1,0,0.0665,0,0,0.1174,0,0,0.0624,0,0,0.1109,0,0,0.1404,0,0,0.2944,1,0,0.1169,0,0,0.1539,0,0,0.0776,0,0,0.2256,1,0,0.1152,0
annotator_3,164,564,Marlon Wayans reacts to ABC pausing ‘Jimmy Kimmel Live!’ indefinitely: ‘This is America’,thegrio.com,0,0.0544,0,0,0.0004,0,0,0.0236,0,0,0.0099,0,0,0.103,0,0,0.007,0,0,0.1499,0,0,-0.0304,0,0,0.0685,0,0,-0.0176,0,0,0.0782,0,0,0.0904,0
annotator_3,165,565,"Evan Ross On Being ‘The Masked Singer’s Stingray, Michael Jackson’s Influence And How Big Boi Joined ‘ATL’",blavity.com,0,0.071,0,0,0.0212,0,0,-0.0362,0,0,-0.0645,0,0,-0.0817,0,0,-0.058,0,0,0.165,0,0,-0.0637,0,0,0.0003,0,0,-0.0292,0,0,-0.0072,0,0,0.0376,0
annotator_3,166,566,Draymond Green’s Ethiopian-Dominican Fusion Restaurant: “The Seasoning Hit Home With Me Right Away”,ebony.com,0,-0.0682,0,0,-0.1445,0,0,-0.0066,0,0,-0.0053,0,0,0.1822,0,0,-0.0221,0,0,0.0378,0,0,-0.0581,0,0,-0.0098,0,0,-0.0948,0,0,0.0479,0,0,0.0792,0
annotator_3,167,567,Georgia Schoolteacher Linda Davis Killed In Collision Involving ICE,newsone.com,1,0.208,1,0,0.116,0,0,0.1461,0,0,0.0441,0,0,0.0753,0,0,0.0724,0,0,0.183,0,0,0.0637,0,0,0.1987,0,0,0.1648,0,0,0.1417,0,0,0.0745,0
annotator_3,168,568,Miles Chamley-Watson Is Using His Platform To Shift How Athletes Think About Ownership,blavity.com,0,0.0779,0,0,0.0197,0,0,0.0399,0,0,0.0373,0,0,-0.0136,0,0,0.1323,0,0,0.0848,0,0,0.1434,0,0,0.0692,0,0,0.0709,0,0,0.0531,0,1,0.1517,0
annotator_3,169,569,She Nearly Died in a Domestic Violence Attack. Illinois Denied Her Victim Compensation.,capitalbnews.org,0,0.1269,0,0,0.0331,0,0,0.1411,0,0,0.0114,0,0,0.2112,1,0,0.0548,0,0,0.1269,0,0,0.015,0,0,0.0812,0,1,0.0481,0,0,0.0782,0,0,0.0609,0
annotator_3,170,570,How Trump’s Power is Crumbling and The Resistance is Growing,theroot.com,0,0.1691,0,0,0.1112,0,0,0.0632,0,0,0.092,0,0,0.0047,0,0,0.1027,0,0,0.1304,0,0,-0.0115,0,0,0.0553,0,0,0.0372,0,0,0.0852,0,0,0.099,0
annotator_3,171,571,"After Scaling Balmain From $34M To Over $344M In Annual Revenue, Olivier Rousteing Has Stepped Down From The Fashion House",afrotech.com,0,-0.0321,0,0,-0.0607,0,0,0.0158,0,0,0.0448,0,0,-0.0277,0,0,0.0933,0,0,-0.0556,0,0,-0.0852,0,0,0.0696,0,0,-0.0498,0,0,-0.0452,0,0,0.0299,0
annotator_3,172,572,Meet Sean Tresvant — The Brain Behind Taco Bell’s Cultural Rebrand And Expansion,afrotech.com,0,0.0278,0,0,-0.0457,0,0,0.0707,0,0,0.011,0,0,0.0622,0,0,0.0611,0,0,0.1405,0,0,0.0295,0,0,0.0218,0,0,0.0438,0,0,0.1457,0,1,0.2146,1
annotator_3,173,573,Trump accuses Obama of sharing classified information about aliens: ‘He made a big mistake’,thegrio.com,0,0.0235,0,0,0.0345,0,0,-0.0275,0,0,-0.012,0,0,0.0153,0,0,0.009,0,0,0.2436,1,0,-0.0942,0,0,-0.0535,0,0,-0.0593,0,0,-0.0152,0,0,-0.0461,0
annotator_3,174,574,$2M Grant Supports Texas Southern University’s Plans To Improve Public Health And Housing In Houston’s Third Ward,afrotech.com,0,0.1219,0,0,0.0076,0,0,0.0862,0,1,0.2333,1,0,0.1335,0,0,0.2061,1,0,0.1563,0,0,0.0465,0,0,0.274,1,0,0.0852,0,0,0.137,0,0,0.1602,0
annotator_3,175,575,Why Are Black Neighborhoods Underwater? Science Points to the Wealthy.,capitalbnews.org,0,0.1642,0,0,0.1953,0,0,0.1584,0,1,0.3242,1,0,0.3116,1,0,0.2374,1,0,0.321,1,0,0.1767,0,0,0.3012,1,0,0.115,0,1,0.4681,1,0,0.25,1
annotator_3,176,576,Former Obama Advisor Buys ‘The Root’ From G/O Media,theroot.com,0,0.1954,0,0,0.046,0,0,0.2877,1,0,0.1602,0,0,0.1941,0,0,0.2134,1,0,0.3274,1,0,0.1087,0,0,0.1511,0,0,0.0629,0,0,0.2448,1,0,0.1834,0
annotator_3,177,577,Isaiah Chavous Raised $2M For An AI-Powered Sound Design Platform To Preserve What Makes Art Human,afrotech.com,0,-0.0398,0,0,-0.0469,0,0,0.1323,0,0,-0.0584,0,0,-0.0327,0,0,0.028,0,0,0.0676,0,0,0.0371,0,0,0.0213,0,0,-0.0545,0,0,0.0652,0,0,0.084,0
annotator_3,178,578,This Eighties Masterpiece Is a Reason to Return to Theaters,ebony.com,0,-0.0195,0,0,-0.0978,0,0,0.0051,0,0,-0.0907,0,0,-0.0318,0,0,-0.0052,0,0,0.0416,0,0,-0.0461,0,0,-0.0372,0,0,-0.0313,0,0,0.0056,0,0,-0.0277,0
annotator_3,179,579,Colorado Ranchers Fear For Their Lives After Shooting On Farm,capitalbnews.org,1,0.16,0,0,0.0454,0,0,0.0497,0,0,0.0932,0,0,0.0821,0,0,0.0957,0,0,0.1379,0,0,0.0059,0,0,0.05,0,0,0.0638,0,0,0.1619,0,0,-0.0147,0
annotator_3,180,580,"Black Women Built Their Own Lanes, Now Those Lanes Are Under Attack",newsone.com,0,0.0039,0,0,0.0356,0,0,0.1232,0,0,0.1685,0,0,0.2398,1,0,0.1658,0,0,0.2026,1,0,0.04,0,0,0.2185,1,0,0.0321,0,0,0.1783,0,1,0.4412,1
annotator_3,181,581,Baby Born to Brain-Dead Mom Spurs Lawmaker’s Push to Protect Women’s Rights,capitalbnews.org,0,0.0856,0,0,0.1206,0,0,0.1785,0,0,0.0583,0,1,0.3746,1,0,0.0909,0,0,0.1766,0,0,0.0368,0,0,0.1638,0,0,0.0854,0,0,0.1353,0,0,0.1236,0
annotator_3,182,582,Kareem Edwards Left Corporate America To Become Chicago’s First Black Chick-Fil-A Owner-Operator—And His Neighborhood Is Better For It | Essence,essence.com,0,-0.0109,0,0,-0.0484,0,0,0.0555,0,0,0.0796,0,0,0.128,0,0,0.111,0,0,0.1574,0,0,-0.0702,0,0,0.0898,0,0,0.0197,0,0,0.0384,0,1,0.2099,1
annotator_3,183,583,Former NBA star Derrick Rose launches family-owned and operated flower shop,thegrio.com,0,-0.016,0,0,-0.0592,0,0,-0.173,0,0,0.0403,0,0,-0.0167,0,0,0.0757,0,0,-0.0097,0,0,0.0726,0,0,-0.0601,0,0,0.0409,0,0,0.0188,0,1,0.0992,0
annotator_3,184,584,‘This isn’t who I am’: Nicki Minaj apologizes to Cardi B’s daughter Kulture after escalated online drama,thegrio.com,0,0.0991,0,0,-0.0349,0,0,0.0202,0,0,0.0451,0,0,0.1017,0,0,0.066,0,0,0.0975,0,0,-0.0158,0,0,0.0138,0,0,0.0242,0,0,0.097,0,0,0.0622,0
annotator_3,185,585,Family mourning after pregnant Atlanta mother of two shot and killed on highway: ‘My daughter will be vindicated’,thegrio.com,1,0.1902,0,0,0.039,0,0,0.0698,0,0,0.0207,0,0,0.2131,1,0,0.0681,0,0,0.1888,0,0,0.0008,0,0,0.0718,0,1,0.1309,0,0,0.083,0,0,0.0013,0
annotator_3,186,586,Capital B in the Next Three: Our 2025-2028 Strategic Plan,capitalbnews.org,0,0.2376,1,0,-0.014,0,0,0.2029,1,0,0.1487,0,0,0.1809,0,0,0.1976,0,0,0.2771,1,0,0.1159,0,0,0.2074,1,0,0.0857,0,0,0.2609,1,0,0.245,1
annotator_3,187,587,This Afrofuturistic Video Game Features Heists For Stolen Artifacts,ebony.com,0,0.0803,0,0,0.0676,0,0,0.2341,1,0,0.159,0,0,0.1481,0,0,0.2007,1,0,0.244,1,0,0.2019,1,0,0.1193,0,0,0.1059,0,0,0.2477,1,1,0.1941,0
annotator_3,188,588,This Week’s Le[e]gal Brief: Protecting Your Personal Data,newsone.com,0,0.1712,0,0,0.1347,0,0,0.1807,0,0,0.0037,0,0,0.083,0,0,0.0953,0,0,0.3975,1,0,-0.055,0,0,0.0424,0,0,0.04,0,0,0.054,0,0,0.1255,0
annotator_3,189,589,Entertainment | Essence,essence.com,0,0.2468,1,0,0.2059,1,0,0.1127,0,0,0.105,0,0,0.0826,0,0,0.1434,0,0,0.135,0,0,0.0904,0,0,0.1637,0,0,0.0513,0,0,0.1318,0,0,0.0792,0
annotator_3,190,590,Being At The Right Place At The Right Time Led Yale Students And Series Co-Founders To Score A $1M Investment Over Dinner,afrotech.com,0,-0.0165,0,0,-0.0401,0,0,0.1005,0,0,0.017,0,0,-0.003,0,0,0.1183,0,0,0.1295,0,0,0.0995,0,0,0.1944,0,0,0.1351,0,0,0.0337,0,1,0.2658,1
annotator_3,191,591,Social Security COLA Adjustment For 2017 Could Rise For Millions,blavity.com,0,0.0335,0,0,0.0453,0,0,-0.0295,0,1,0.1766,0,0,0.0657,0,0,-0.0028,0,0,0.0635,0,0,0.0323,0,0,0.0852,0,0,0.0759,0,0,0.022,0,0,0.0945,0
annotator_3,192,592,‘Separate the creator from the creation’ Raven-Symoné on Bill Cosby’s legacy after abuse allegations,thegrio.com,0,0.1043,0,0,0.0194,0,0,0.1736,0,0,0.0671,0,0,0.0547,0,0,0.019,0,0,0.0516,0,0,0.0656,0,0,0.0107,0,0,0.0299,0,0,0.1164,0,0,0.0738,0
annotator_3,193,593,Burst Pipe Leads To Howard University Dining Hall Shutdown,newsone.com,0,0.0064,0,0,0.0754,0,0,0.0868,0,0,0.0955,0,0,0.0126,0,0,0.0585,0,0,-0.0434,0,0,-0.0107,0,1,0.172,0,0,0.0505,0,0,0.066,0,0,0.0637,0
annotator_3,194,594,What is the ‘price of being Black in suburbia?’ Ask those who have had to pay it,thegrio.com,0,0.0616,0,0,0.0994,0,0,0.2309,1,0,0.3172,1,0,0.2798,1,0,0.2305,1,0,0.3424,1,0,0.1323,0,0,0.2276,1,0,0.0525,0,0,0.2304,1,0,0.3037,1
annotator_3,195,595,"Candace Owens Trashes the MAGA-Friendly Kid Rock Super Bowl Halftime Show, and It’s Not Pretty",theroot.com,0,-0.0139,0,0,-0.034,0,0,0.0481,0,0,-0.0471,0,0,0.0043,0,0,-0.0889,0,0,0.0727,0,0,0.016,0,0,0.0408,0,0,-0.1049,0,0,0.0366,0,0,0.0504,0
annotator_3,196,596,Rwanda ICT And Innovation Minister Paula Ingabire Received $7.5M From Gates Foundation To Build Out AI Scaling Hub,afrotech.com,0,-0.0031,0,0,-0.0754,0,0,0.0199,0,0,-0.0339,0,0,0.0013,0,0,-0.063,0,0,0.1497,0,0,-0.0124,0,0,0.1118,0,0,0.0496,0,0,0.0418,0,0,0.1098,0
annotator_3,197,597,"Megan Thee Stallion On ‘Moulin Rouge!’ Broadway Debut, Teaming Up With Nickelback",blavity.com,0,0.0556,0,0,0.0516,0,0,-0.0109,0,0,0.0205,0,0,-0.0044,0,0,0.0203,0,0,0.035,0,0,0.0132,0,0,0.0453,0,0,-0.0004,0,0,-0.0623,0,0,-0.0905,0
annotator_3,198,598,Malcolm Nance Explains The Growing Backlash Against ICE,newsone.com,0,0.2448,1,0,0.1431,0,0,0.1996,0,0,0.0458,0,0,0.1076,0,0,0.0714,0,0,0.3402,1,0,-0.0144,0,0,0.0608,0,0,0.0623,0,0,0.1495,0,0,0.1058,0
annotator_3,199,599,"I Was Born In Houston, Gave Birth There, And Almost Died There",newsone.com,0,0.0955,0,0,-0.0178,0,0,0.006,0,0,0.1047,0,1,0.4452,1,0,0.0825,0,0,0.0656,0,0,-0.0259,0,0,0.0817,0,0,0.0438,0,0,0.0731,0,0,0.0878,0
annotator_3,200,600,Marlon Wayans warns 50 Cent of ‘karma’ from new Diddy documentary,thegrio.com,0,0.0301,0,0,0.0012,0,0,0.1068,0,0,-0.0548,0,0,-0.0222,0,0,-0.0077,0,0,0.098,0,0,-0.0047,0,0,0.0097,0,0,-0.0023,0,0,0.0063,0,0,0.0274,0
